-182.788066044814,114.136600919065,107.697350621089
-182.333566528324,122.861333994129,107.459768757022
-184.731902616135,150.48408573327,104.16373281229
-190.988830590369,137.551047857683,121.929462442188
-192.357595457413,113.137575579927,123.271593065169
-194.664204448986,90.7530330703569,121.53761871647
0.0,0.0,0.0
-173.657661185087,135.044382605814,90.8554709426334
-173.377865051573,110.55925542613,91.159973234122
-175.358456355269,88.0829109474037,91.6948119070426
0.0,0.0,0.0
-186.691971063892,93.8648106133712,116.169645364907
-185.977845161021,48.0117200297931,116.806877950641
-198.936104489991,1.72297460262931,112.61110629742
-177.997169604967,93.8806519851436,100.433609269736
-176.733944382666,48.0533154716338,101.730315618362
-185.55437888317,1.42038513445918,94.8282100933799
-181.933110444294,144.185596554577,105.942395163641
-182.34528,93.784146,108.301158
